DaysSinceLastElection,NextElection,TransactionAmountAdj
1459,2000,27166.68
1451,2000,41.4
1452,2000,351.9
1451,2000,37.26
1452,2000,690
1452,2000,207
1452,2000,110.4
1452,2000,386.4
1451,2000,35.88
1452,2000,289.8
1457,2000,331.2
1452,2000,3452.76
1451,2000,82.8
1451,2000,62.1
1445,2000,765.9
1452,2000,113.16
1452,2000,42.78
1452,2000,138
1452,2000,663.78
1452,2000,82.8
1444,2000,415.38
1452,2000,1984.44
1451,2000,78.66
1444,2000,190.44
1452,2000,118.68
1452,2000,331.2
1452,2000,49.68
1452,2000,78.66
1452,2000,220.8
1452,2000,483
1452,2000,75.9
1452,2000,447.12
1455,2000,890.1
1452,2000,724.5
1451,2000,53.82
1450,2000,122820
1452,2000,179.4
1455,2000,18776.28
1445,2000,6016.8
1451,2000,5520
1452,2000,132.48
1455,2000,27.6
1448,2000,517.5
1451,2000,2208
1456,2000,393.3
1451,2000,77.28
1456,2000,480.24
1444,2000,165.6
1444,2000,102.12
1445,2000,189.06
1451,2000,19.32
1445,2000,144.9
1452,2000,648.6
1445,2000,195.96
1452,2000,672.06
1445,2000,759
1448,2000,931.5
1444,2000,183.54
1444,2000,304.98
1452,2000,304.98
1452,2000,476.1
1452,2000,356.04
1451,2000,49.68
1456,2000,211.14
1451,2000,44.16
1452,2000,165.6
1456,2000,841.8
1452,2000,814.2
1452,2000,2097.6
1452,2000,78.66
1451,2000,41.4
1451,2000,30.36
1444,2000,572.7
1444,2000,618.24
1452,2000,1117.8
1444,2000,24.84
1456,2000,4485
1444,2000,695.52
1444,2000,774.18
1451,2000,220.8
1457,2000,331.2
1455,2000,4645.08
1452,2000,276
1445,2000,386.4
1452,2000,313.26
1455,2000,269.1
1452,2000,538.2
1444,2000,120.06
1445,2000,379.5
1444,2000,1587
1452,2000,103.5
1451,2000,91.08
1455,2000,1130.22
1445,2000,14076
1451,2000,643.08
1458,2000,220707.54
1445,2000,318.78
1451,2000,1104
1452,2000,401.58
1456,2000,3495.54
1451,2000,372.6
1452,2000,2070
1455,2000,1346.88
1451,2000,41.4
1451,2000,37.26
1444,2000,968.76
1451,2000,27.6
1457,2000,62.1
1444,2000,41.4
1449,2000,9004.5
1455,2000,1839.54
1448,2000,1380
1452,2000,82.8
1451,2000,91.08
1452,2000,92.46
1451,2000,66.24
1451,2000,444.36
1452,2000,223.56
1452,2000,24.84
1452,2000,234.6
1445,2000,576.84
1452,2000,63.48
1445,2000,828
1444,2000,110.4
1451,2000,9.66
1455,2000,5324.04
1452,2000,469.2
1445,2000,318.78
1452,2000,15525
1444,2000,146.28
1451,2000,110.4
1452,2000,227.7
1451,2000,1035
1444,2000,138
1452,2000,517.5
1444,2000,331.2
1452,2000,17.94
1445,2000,179.4
1445,2000,207
1444,2000,38.64
1451,2000,100.74
1452,2000,386.4
1436,2000,2760
1437,2000,2773.8
1442,2000,596.16
1443,2000,2484
1436,2000,1062.6
1437,2000,8901
1437,2000,219.42
1436,2000,828
1437,2000,372.6
1437,2000,438.84
1442,2000,13248
1443,2000,772.8
1437,2000,322.92
1437,2000,603.06
1438,2000,247.02
1443,2000,14490
1437,2000,241.5
1436,2000,436.08
1437,2000,2874.54
1437,2000,2691
1443,2000,364.32
1436,2000,579.6
1443,2000,5514.48
1442,2000,759
1442,2000,2277
1442,2000,386.4
1438,2000,1711.2
1442,2000,372.6
1437,2000,3726
1442,2000,55.2
1438,2000,310.5
1443,2000,1087.44
1437,2000,386.4
1437,2000,103.5
1441,2000,248.4
1437,2000,3036
1437,2000,690
1441,2000,483
1437,2000,1621.5
1437,2000,219.42
1443,2000,10350
1442,2000,761.76
1441,2000,4968
1442,2000,828
1443,2000,4140
1437,2000,552
1442,2000,298.08
1437,2000,28980
1443,2000,207
1442,2000,2463.3
1438,2000,430.56
1442,2000,1264.08
1441,2000,248.4
1442,2000,53.82
1437,2000,213.9
1442,2000,276
1436,2000,782.46
1442,2000,839.04
1443,2000,793.5
1441,2000,552
1441,2000,1272.36
1442,2000,1766.4
1437,2000,372.6
1441,2000,368.46
1443,2000,1264.08
1441,2000,215.28
1443,2000,309.12
1436,2000,917.7
1441,2000,1987.2
1442,2000,331.2
1436,2000,372.6
1436,2000,229.08
1437,2000,219.42
1443,2000,1324.8
1437,2000,3519
1435,2000,3450
1438,2000,1117.8
1437,2000,621
1438,2000,821.1
1436,2000,414
1436,2000,1264.08
1443,2000,1490.4
1442,2000,1656
1441,2000,113.16
1438,2000,310.5
1435,2000,1471.08
1438,2000,662.4
1436,2000,345
1443,2000,4830
1442,2000,966
1438,2000,238.74
1437,2000,1518
1437,2000,298.08
1435,2000,2136.24
1436,2000,593.4
1442,2000,883.2
1441,2000,139.38
1436,2000,552
1438,2000,1035
1442,2000,547.86
1442,2000,74.52
1441,2000,441.6
1437,2000,96.6
1441,2000,724.5
1436,2000,879.06
1438,2000,397.44
1442,2000,1035
1438,2000,97.98
1435,2000,586.5
1442,2000,3933
1437,2000,351.9
1436,2000,3219.54
1436,2000,1883.7
1442,2000,1391.04
1429,2000,308196.78
1441,2000,6545.34
1438,2000,434.7
1443,2000,485.76
1437,2000,1621.5
1436,2000,643.08
1437,2000,3477.6
1437,2000,8901
1437,2000,1904.4
1443,2000,20700
1438,2000,165.6
1441,2000,1324.8
1436,2000,586.5
1438,2000,2622
1437,2000,476.1
1436,2000,4496.04
1436,2000,124.2
1441,2000,1766.4
1443,2000,750.72
1437,2000,438.84
1438,2000,186.3
1437,2000,219.42
1441,2000,1863
1443,2000,524.4
1437,2000,200.1
1442,2000,662.4
1436,2000,1766.4
1437,2000,438.84
1436,2000,1324.8
1442,2000,9315
1437,2000,241.5
1438,2000,345
1437,2000,99.36
1442,2000,238.74
1441,2000,579.6
1442,2000,1766.4
1442,2000,695.52
1436,2000,574.08
1437,2000,138
1442,2000,99.36
1438,2000,264.96
1437,2000,496.8
1441,2000,328.44
1436,2000,1573.2
1436,2000,2249.4
1436,2000,1000.5
1438,2000,3684.6
1443,2000,563005.5
1437,2000,248.4
1442,2000,2815.2
1441,2000,386.4
1442,2000,296.7
1438,2000,517.5
1443,2000,121.44
1436,2000,3564.54
1438,2000,786.6
1443,2000,110.4
1436,2000,1614.6
1438,2000,180.78
1436,2000,103.5
1435,2000,3001.5
1436,2000,465.06
1436,2000,258.06
1437,2000,255.3
1438,2000,496.8
1443,2000,5326.8
1436,2000,4482.24
1443,2000,1482.12
1441,2000,414
1443,2000,517.5
1442,2000,745.2
1443,2000,966
1437,2000,828
1443,2000,1104
1443,2000,11040
1435,2000,2587.5
1441,2000,1051.56
1438,2000,383.64
1438,2000,556.14
1436,2000,1221.3
1442,2000,630.66
1437,2000,219.42
1442,2000,1738.8
1437,2000,6210
1437,2000,364.32
1437,2000,151.8
1443,2000,485.76
1438,2000,207
1437,2000,690
1437,2000,3415.5
1441,2000,331.2
1436,2000,502.32
1443,2000,949.44
1442,2000,128.34
1442,2000,4010.28
1436,2000,124.2
1442,2000,237.36
1438,2000,342.24
1437,2000,207
1441,2000,3229.2
1442,2000,237.36
1443,2000,124.2
1436,2000,1131.6
1442,2000,3312
1437,2000,347.76
1443,2000,572.7
1441,2000,496.8
1441,2000,176.64
1443,2000,1518
1442,2000,1173
1423,2000,124.2
1408,2000,543.72
1361,2000,278.76
1410,2000,407.1
1289,2000,1380
1446,2000,10184.4
1447,2000,4416
1456,2000,2070
1458,2000,1407.6
1458,2000,1518
1458,2000,1748.46
1462,2000,6900
1287,2000,5520
1422,2000,10915.8
1415,2000,7751.46
1384,2000,78.66
1451,2000,4973.52
1452,2000,1017.06
1452,2000,345
1448,2000,260.82
1448,2000,372.6
1452,2000,1007.4
1452,2000,338.1
1452,2000,946.68
1437,2000,6900
1193,2000,1380
1351,2000,5520
1429,2000,6900
1302,2000,7514.1
1458,2000,371.22
1458,2000,95.22
1458,2000,125.58
1458,2000,93.84
1357,2000,966
1330,2000,1380
1323,2000,1380
1427,2000,483
1427,2000,669.3
1435,2000,298.08
1435,2000,3477.6
1436,2000,1380
1458,2000,32701.86
1291,2000,1380
1441,2000,673.44
1435,2000,2691
1435,2000,1725
1435,2000,1380
1435,2000,828
1437,2000,4140
1435,2000,1611.84
1435,2000,1656
1435,2000,1656
1442,2000,959.1
1435,2000,2194.2
1430,2000,62.1
1439,2000,1270.98
1430,2000,1211.64
1430,2000,380.88
1430,2000,227.7
1430,2000,91.08
1441,2000,605.82
1435,2000,45.54
1441,2000,2891.1
1441,2000,75.9
1311,2000,1380
1434,2000,690
1462,2000,690
1287,2000,690
1296,2000,1069.5
1333,2000,2359.8
1297,2000,1235.1
1315,2000,19.32
1284,2000,67.62
1313,2000,131.1
1316,2000,62.1
1267,2000,220.8
1295,2000,171.12
1303,2000,96.6
1319,2000,26.22
1329,2000,954.96
1322,2000,149.04
1298,2000,609.96
1329,2000,593.4
1414,2000,55.2
1403,2000,1323.42
1339,2000,765.9
1367,2000,208.38
1401,2000,954.96
1408,2000,110.4
1421,2000,786.6
1351,2000,44.16
1421,2000,69
1409,2000,1406.22
1425,2000,1742.94
1425,2000,3049.8
1393,2000,248.4
1412,2000,1380
1402,2000,220.8
1402,2000,345
1422,2000,110.4
1297,2000,-1380
1297,2000,5520
1364,2000,5520
1351,2000,-1380
1351,2000,-5520
1457,2000,407257.32
1449,2000,14600.4
1458,2000,273713.34
1449,2000,15890.7
1457,2000,6789.6
1456,2000,18991.56
1449,2000,9160.44
1449,2000,8095.08
1449,2000,98623.08
1459,2000,137862
1449,2000,9552.36
1455,2000,2368.08
1449,2000,2867.64
1456,2000,343965
1449,2000,11992.2
1449,2000,11957.7
1462,2000,45540
1449,2000,1929.24
1449,2000,11212.5
1449,2000,38640
1449,2000,7521
1449,2000,27691.08
1449,2000,720.36
1449,2000,369.84
1456,2000,10797.12
1449,2000,674.82
1449,2000,1269.6
1449,2000,725.88
1449,2000,19106.1
1449,2000,20944.26
1456,2000,1966.5
1449,2000,7755.6
1449,2000,11184.9
1455,2000,1863
1449,2000,7852.2
1449,2000,110002.56
1449,2000,11440.2
1462,2000,214192.56
1449,2000,17940
1449,2000,13648.2
1458,2000,110400
1449,2000,1718.1
1449,2000,11623.74
1449,2000,3027.72
1462,2000,22709.28
1462,2000,178951.5
1449,2000,9811.8
1449,2000,20700
1462,2000,25045.62
1449,2000,20305.32
1445,2000,5271600
1449,2000,2279.76
1449,2000,17142.36
1449,2000,11992.2
1449,2000,698.28
1455,2000,2070
1449,2000,921.84
1449,2000,9108
1449,2000,4875.54
1449,2000,3303.72
1449,2000,1671.18
1456,2000,345267.72
1449,2000,2551.62
1449,2000,783.84
1449,2000,11923.2
1449,2000,725.88
1449,2000,9552.36
1449,2000,57960
1449,2000,53302.5
1455,2000,2946.3
1462,2000,214533.42
1449,2000,1199.22
1449,2000,17967.6
1449,2000,224227.92
1457,2000,110400
1462,2000,39330
1455,2000,1885.08
1449,2000,26006.1
1449,2000,12523.5
1459,2000,89700
1462,2000,25045.62
1449,2000,13783.44
1455,2000,552000
1449,2000,57960
1449,2000,53302.5
1449,2000,597.54
1417,2000,6900
1290,2000,1380
1290,2000,1380
1310,2000,1380
1449,2000,596.16
1449,2000,596.16
1448,2000,5.52
1457,2000,868.02
1448,2000,5.52
1457,2000,868.02
1290,2000,6900
1345,2000,5520
1345,2000,5520
1441,2000,4105.5
1441,2000,4416
1441,2000,1656
1408,2000,2829
1275,2000,2760
1415,2000,227.7
1413,2000,138
1411,2000,333.96
1416,2000,71.76
1408,2000,182.16
1413,2000,293.94
1415,2000,99.36
1403,2000,138
1416,2000,281.52
1422,2000,74.52
1204,2000,2760
1165,2000,-1380
1457,2000,1380
1332,2000,6900
1381,2000,690
1282,2000,1380
1416,2000,1102.62
1396,2000,5699.4
1459,2000,837.66
1445,2000,143.52
1455,2000,3262.32
1457,2000,1330.32
1444,2000,2598.54
1457,2000,2039.64
1215,2000,540.96
1238,2000,862.5
1312,2000,1306.86
1275,2000,778.32
1285,2000,343.62
1333,2000,317.4
1288,2000,961.86
1252,2000,51.06
1255,2000,371.22
1333,2000,621
1319,2000,165.6
1269,2000,285.66
1175,2000,1380
1353,2000,345
1442,2000,2760
1172,2000,1380
1455,2000,6900
1452,2000,662.4
1456,2000,21097.44
1452,2000,672.06
1450,2000,34.5
1452,2000,22.08
1449,2000,18743.16
1452,2000,672.06
1452,2000,387.78
1452,2000,195.96
1456,2000,295.32
1452,2000,291.18
1456,2000,295.32
1452,2000,313.26
1360,2000,-1380
1261,2000,6900
1416,2000,1102.62
1396,2000,5699.4
1414,2000,2070
1326,2000,6900
1437,2000,-1380
1204,2000,2760
1442,2000,10467.3
1435,2000,21580.44
1442,2000,11957.7
1435,2000,3804.66
1443,2000,17250
1442,2000,775.56
1428,2000,1023.96
1435,2000,768.66
1435,2000,2725.5
1435,2000,11605.8
1442,2000,35880
1428,2000,20700
1428,2000,1483.5
1435,2000,11132.46
1435,2000,5081.16
1428,2000,84352.5
1442,2000,1157.82
1435,2000,6582.6
1428,2000,1444.86
1442,2000,112642.5
1435,2000,11452.62
1430,2000,105383.7
1435,2000,16393.02
1442,2000,22206.96
1428,2000,1512.48
1435,2000,12551.1
1435,2000,9991.2
1435,2000,24343.2
1435,2000,1919.58
1435,2000,6782.7
1442,2000,3229.2
1428,2000,56062.5
1428,2000,411.24
1428,2000,13800
1429,2000,13800
1435,2000,2387.4
1442,2000,1701.54
1430,2000,120548.52
1428,2000,201.48
1435,2000,24786.18
1443,2000,163909.5
1435,2000,7603.8
1428,2000,2529.54
1443,2000,179400
1442,2000,1144.02
1442,2000,2699.28
1442,2000,6760.62
1435,2000,11212.5
1442,2000,5520
1442,2000,7515.48
1435,2000,27227.4
1428,2000,925.98
1430,2000,225163.56
1442,2000,270.48
1428,2000,56062.5
1442,2000,734.16
1428,2000,549.24
1428,2000,31050
1435,2000,9466.8
1435,2000,2703.42
1428,2000,1273.74
1443,2000,870.78
1435,2000,16375.08
1442,2000,10746.06
1435,2000,6443.22
1442,2000,1582.86
1442,2000,218.04
1442,2000,13130.7
1429,2000,13800
1435,2000,21928.2
1428,2000,1320.66
1435,2000,11122.8
1443,2000,23184
1428,2000,2634.42
1428,2000,10350
1435,2000,19713.3
1435,2000,12268.2
1435,2000,29069.7
1428,2000,792.12
1435,2000,1101.24
1435,2000,15467.04
1428,2000,31712.4
1428,2000,369.84
1435,2000,18341.58
1435,2000,15228.3
1442,2000,117410.4
1442,2000,2481.24
1456,2000,41.4
1456,2000,3450
1456,2000,1380
1456,2000,4740.3
1456,2000,3450
1456,2000,211.14
1285,2000,5217.78
1268,2000,4930.74
1315,2000,219.42
1319,2000,3450
1425,2000,3450
1425,2000,3450
1372,2000,6900
1448,2000,1856.1
1442,2000,920.46
1443,2000,920.46
1443,2000,897
1436,2000,220.8
1442,2000,386.4
1455,2000,1368.96
1455,2000,1368.96
1269,2000,10890.96
1415,2000,690
1368,2000,2076.9
1358,2000,1380
1277,2000,18463.02
1450,2000,1213.02
1430,2000,138
1451,2000,13.8
1449,2000,269.1
1267,2000,11.04
1262,2000,82.8
1254,2000,78.66
1254,2000,8.28
1247,2000,489.9
1261,2000,38.64
1268,2000,19.32
1268,2000,1.38
1261,2000,132.48
1268,2000,1.38
1266,2000,9.66
1267,2000,107.64
1262,2000,750.72
1247,2000,53.82
1261,2000,4.14
1266,2000,95.22
1261,2000,13.8
1401,2000,510.6
1435,2000,1036.38
1434,2000,3205.74
1442,2000,28.98
1429,2000,5412.36
1442,2000,20.7
1443,2000,2.76
1442,2000,131.1
1450,2000,178.02
1445,2000,155.94
1451,2000,376.74
1450,2000,175.26
1451,2000,73.14
1451,2000,276
1451,2000,378.12
1451,2000,62.1
1294,2000,2760
1424,2000,2673.06
1424,2000,11861.1
1428,2000,11040
1454,2000,55.2
1454,2000,5324.04
1442,2000,71.76
1454,2000,648.6
1442,2000,71.76
1454,2000,648.6
1454,2000,5324.04
1434,2000,190.44
1438,2000,154.56
1414,2000,138
1434,2000,345
1450,2000,336.72
1409,2000,180.78
1409,2000,205.62
1446,2000,1745.7
1414,2000,345
1303,2000,1380
1234,2000,1380
1290,2000,1380
1294,2000,1380
1435,2000,-1380
1435,2000,106.26
1439,2000,754.86
1439,2000,397.44
1428,2000,586.5
1434,2000,1697.4
1441,2000,51.06
1441,2000,11.04
1455,2000,1380
1449,2000,31843.5
1287,2000,1380
1437,2000,6900
1417,2000,11.04
1358,2000,12.42
1368,2000,2195.58
1377,2000,828
1406,2000,19.32
1384,2000,171.12
1386,2000,131.1
1347,2000,44.16
1340,2000,24.84
1410,2000,13.8
1423,2000,276
1371,2000,59.34
1424,2000,16.56
1410,2000,17.94
1336,2000,107.64
1378,2000,215.28
1420,2000,69
1385,2000,124.2
1354,2000,287.04
1378,2000,86.94
1385,2000,324.3
1395,2000,92.46
1358,2000,567.18
1343,2000,1061.22
1354,2000,28.98
1403,2000,66.24
1420,2000,73.14
1395,2000,632.04
1365,2000,180.78
1428,2000,611.34
1428,2000,23.46
1435,2000,40.02
1448,2000,46.92
1450,2000,12.42
1442,2000,24.84
1452,2000,49.68
1443,2000,106.26
1455,2000,53.82
1431,2000,16.56
1442,2000,5.52
1451,2000,49.68
1448,2000,24.84
1445,2000,20.7
1364,2000,423.66
1424,2000,48.3
1396,2000,1518
1439,2000,649.98
1437,2000,190.44
1439,2000,164.22
1430,2000,529.92
1443,2000,310.5
1231,2000,1380
1295,2000,1380
1304,2000,690
1291,2000,6900
1288,2000,6900
1290,2000,3450
1406,2000,5520000
1417,2000,690
1443,2000,10764
1443,2000,6210
1443,2000,8217.9
1443,2000,7272.6
1443,2000,7272.6
1443,2000,10557
1443,2000,20355
1443,2000,7710.06
1443,2000,7148.4
1443,2000,15525
1443,2000,172.5
1443,2000,172.5
1443,2000,7762.5
1443,2000,7762.5
1443,2000,172.5
1443,2000,15525
1443,2000,552
1443,2000,35017.5
1443,2000,10805.4
1443,2000,10764
1443,2000,10557
1443,2000,7969.5
1443,2000,10764
1443,2000,7272.6
1443,2000,39675
1443,2000,5837.4
1443,2000,10557
1443,2000,10557
1443,2000,7148.4
1443,2000,4623
1323,2000,136.62
1452,2000,318.78
1444,2000,629.28
1452,2000,422.28
1451,2000,648.6
1450,2000,1748.46
1452,2000,342.24
1445,2000,1097.1
1462,2000,350.52
1451,2000,517.5
1451,2000,414
1455,2000,1380
1372,2000,276
1374,2000,648.6
1425,2000,598.92
1362,2000,2078.28
1410,2000,3821.22
1340,2000,414
1351,2000,1104
1397,2000,19734
1380,2000,345
1358,2000,1104
1341,2000,357.42
1401,2000,1228.2
1358,2000,747.96
1369,2000,1679.46
1393,2000,1159.2
1425,2000,1449
1362,2000,1035
1364,2000,1006.02
1374,2000,2187.3
1425,2000,1690.5
1353,2000,3367.2
1386,2000,207
1393,2000,1683.6
1397,2000,1311
1353,2000,89.7
1375,2000,690
1394,2000,6900
1435,2000,1380
1457,2000,175.26
1235,2000,6900
1156,2000,6900
1437,2000,-66.24
1414,2000,66.24
1152,2000,-5520
1403,2000,690
1448,2000,524.4
1448,2000,111.78
1449,2000,690
1168,2000,6900
1161,2000,-345
1161,2000,-4140
1446,2000,6900
1457,2000,680.34
1448,2000,6530.16
1282,2000,4140
1164,2000,6900
1462,2000,1380
1458,2000,4636.8
1458,2000,4636.8
1461,2000,1506.96
1457,2000,2003.76
1183,2000,982.56
1183,2000,75.9
1152,2000,696.9
1183,2000,224.94
1291,2000,2760
1444,2000,4140
1460,2000,1001.88
1451,2000,6900
1456,2000,-6900
1158,2000,6900
1460,2000,1380
1401,2000,-1380
1401,2000,1380
1456,2000,-1380
1198,2000,190.44
1198,2000,147.66
1198,2000,190.44
1198,2000,31.74
1198,2000,69
1198,2000,31.74
1198,2000,891.48
1191,2000,310.5
1198,2000,310.5
1198,2000,2141.76
1455,2000,27.6
1444,2000,146.28
1444,2000,169.74
1448,2000,110.4
1445,2000,4235.22
1446,2000,207
1461,2000,414
1445,2000,414
1451,2000,2760
1445,2000,107.64
1445,2000,48.3
1312,2000,1380
1442,2000,71.76
1454,2000,5324.04
1454,2000,96.6
1454,2000,648.6
1441,2000,49.68
1441,2000,373.98
1450,2000,49.68
1294,2000,6900
1430,2000,1380
1457,2000,414
1457,2000,414
1443,2000,310.5
1450,2000,1821.6
1457,2000,351.9
1450,2000,563.04
1452,2000,372.6
1450,2000,414
1457,2000,546.48
1457,2000,621
1448,2000,808.68
1458,2000,396.06
1456,2000,568.56
1459,2000,358.8
1458,2000,2057.58
1458,2000,596.16
1452,2000,287.04
1457,2000,409.86
1452,2000,1092.96
1452,2000,389.16
1451,2000,412.62
1456,2000,260.82
1458,2000,144.9
1457,2000,1868.52
1263,2000,2760
1291,2000,2760
1420,2000,1380
1455,2000,6900
1289,2000,2760
1448,2000,9193.56
1451,2000,735.54
1456,2000,61182.3
1448,2000,691.38
1459,2000,140.76
1448,2000,4646.46
1445,2000,2192.82
1460,2000,151.8
1448,2000,8055.06
1456,2000,20393.64
1445,2000,579.6
1445,2000,5216.4
1456,2000,803.16
1455,2000,22.08
1448,2000,8420.76
1448,2000,7959.84
1448,2000,74844.3
1444,2000,15124.8
1458,2000,1751.22
1451,2000,146.28
1456,2000,2815.2
1448,2000,699.66
1448,2000,731.4
1449,2000,556.14
1444,2000,60501.96
1456,2000,803.16
1460,2000,113.16
1448,2000,8315.88
1457,2000,17.94
1448,2000,329.82
1448,2000,3063.6
1455,2000,35.88
1445,2000,1453.14
1458,2000,7009.02
1448,2000,3795
1448,2000,402.96
1456,2000,8445.6
1450,2000,40.02
1450,2000,1076.4
1459,2000,1794
1450,2000,3175.38
1456,2000,2152.8
1456,2000,1062.6
1177,2000,690
1458,2000,483
1456,2000,528.54
1457,2000,649.98
1452,2000,16.56
1446,2000,690
1457,2000,1102.62
1452,2000,690
1457,2000,276
1445,2000,1380
1322,2000,4140
1210,2000,414
1206,2000,6900
1294,2000,2760
1451,2000,5969.88
1451,2000,114.54
1451,2000,172.5
1451,2000,172.5
1451,2000,172.5
1451,2000,172.5
1451,2000,114.54
1451,2000,172.5
1451,2000,172.5
1451,2000,172.5
1451,2000,114.54
1451,2000,172.5
1451,2000,172.5
1303,2000,-2760
1456,2000,6900
1170,2000,1380
1171,2000,1380
1452,2000,9.66
1452,2000,856.98
1451,2000,775.56
1452,2000,8.28
1294,2000,2760
1326,2000,5520
1289,2000,1380
1158,2000,1932
1158,2000,5347.5
1163,2000,10810.92
1158,2000,3174
1158,2000,552
1458,2000,772.8
1457,2000,3036
1417,2000,2726.88
1156,2000,1380
1156,2000,2760
1206,2000,4140
1366,2000,1380
1421,2000,1380
1294,2000,1380
1457,2000,249.78
1291,2000,1380
1457,2000,3450
1186,2000,2760
1281,2000,1380
1295,2000,6900
1442,2000,71.76
1449,2000,5324.04
1449,2000,96.6
1454,2000,648.6
1449,2000,21806.76
1458,2000,690
1458,2000,690
1446,2000,345
1284,2000,1380
1451,2000,-138
1193,2000,1380
1316,2000,6900
1441,2000,375360
1428,2000,132533.82
1442,2000,690
1428,2000,122792.4
1441,2000,33538.14
1274,2000,15291.78
1457,2000,866.64
1191,2000,1380
1450,2000,157.32
1179,2000,1380
1235,2000,1380
1425,2000,5520
1462,2000,8263.44
1456,2000,18145.62
1456,2000,1244.76
1456,2000,87000.72
1449,2000,-1587
1182,2000,-5520
1242,2000,1380
1226,2000,690
1179,2000,1380
1198,2000,6900
1184,2000,6900
1184,2000,6900
1204,2000,4140
1240,2000,690
1182,2000,5520
1241,2000,2760
1452,2000,1104
1219,2000,-345
1242,2000,208.38
1242,2000,208.38
1182,2000,-1667.04
1232,2000,6900
1234,2000,97.98
1201,2000,1380
1183,2000,345
1284,2000,6900
1197,2000,91.08
1204,2000,1380
1202,2000,42.78
1204,2000,220.8
1452,2000,6572.94
1459,2000,6513.6
1452,2000,4952.82
1453,2000,662.4
1459,2000,1589.76
1457,2000,20.7
1459,2000,451.26
1456,2000,803.16
1459,2000,575.46
1459,2000,1018.44
1457,2000,1207.5
1456,2000,690
1462,2000,4830
1459,2000,2097.6
1453,2000,662.4
1459,2000,20.7
1462,2000,414
1453,2000,662.4
1453,2000,728.64
1453,2000,927.36
1459,2000,1050.18
1453,2000,728.64
1453,2000,794.88
1459,2000,597.54
1462,2000,276
1453,2000,662.4
1238,2000,6900
1184,2000,1380
1185,2000,1380
1234,2000,4140
1424,2000,280.14
1190,2000,6900
1224,2000,2760
1211,2000,-207
1211,2000,1380
1238,2000,4140
1182,2000,1548.36
1164,2000,1115.04
1184,2000,828
1206,2000,621
1191,2000,3450
1242,2000,-2760
1164,2000,2760
1225,2000,345
1241,2000,345
1154,2000,138
1190,2000,1380
1232,2000,1380
1214,2000,6900
1191,2000,3450
1155,2000,1380
1192,2000,690
1211,2000,207
1196,2000,69
1232,2000,6900
1240,2000,2070
1212,2000,1380
1211,2000,6900
1233,2000,1380
1233,2000,1380
1254,2000,2760
1203,2000,1380
1203,2000,1380
1270,2000,1380
1207,2000,1380
1239,2000,1380
1192,2000,1380
1184,2000,1380
1184,2000,1380
1184,2000,1380
1232,2000,1380
1212,2000,44.16
1235,2000,690
1189,2000,1235.1
1189,2000,8528.4
1204,2000,690
1182,2000,2760
1268,2000,6900
1206,2000,172.5
1238,2000,6900
1189,2000,5520
1175,2000,1380
1189,2000,1380
1239,2000,690
1234,2000,1380
1190,2000,241.5
1183,2000,1380
1234,2000,1380
1210,2000,1380
1191,2000,1380
1240,2000,1380
1262,2000,1380
1161,2000,531.3
1416,2000,1380
1365,2000,414
1366,2000,224.94
1359,2000,271.86
1420,2000,1173
1400,2000,568.56
1346,2000,2039.64
1382,2000,2822.1
1435,2000,2598.54
1439,2000,288.42
1435,2000,1391.04
1435,2000,1145.4
1435,2000,491.28
1442,2000,143.52
1177,2000,2760
1186,2000,3450
1165,2000,6900
1220,2000,1380
1197,2000,571.32
1199,2000,260.82
1198,2000,248.4
1197,2000,347.76
1197,2000,193.2
1196,2000,2274.24
